overlap_start,overlap_end,overlap_duration,agent_stime,agent_etime,customer_stime,customer_etime,initiator,file_id
47.0,48.0,1.0,36.0,48,47.0,50.0,Customer,a4fdf58d-20ad-4b95-901e-ec92458827c1.json
12.0,13.0,1.0,12.0,24,8.0,13.0,Agent,d1472118-ae60-47a2-a447-ee9b9bfdd0c1.json
27.0,28.0,1.0,27.0,37,25.0,28.0,Agent,d1472118-ae60-47a2-a447-ee9b9bfdd0c1.json
41.0,42.0,1.0,41.0,56,38.0,42.0,Agent,d1472118-ae60-47a2-a447-ee9b9bfdd0c1.json
61.0,62.0,1.0,61.0,72,57.0,62.0,Agent,d1472118-ae60-47a2-a447-ee9b9bfdd0c1.json
75.0,76.0,1.0,75.0,85,73.0,76.0,Agent,d1472118-ae60-47a2-a447-ee9b9bfdd0c1.json
87.0,88.0,1.0,87.0,99,86.0,88.0,Agent,d1472118-ae60-47a2-a447-ee9b9bfdd0c1.json
9.0,10.0,1.0,9.0,15,6.0,10.0,Agent,c9208cf9-bf7a-484e-b1b2-c346144af197.json
14.0,15.0,1.0,9.0,15,14.0,18.0,Customer,c9208cf9-bf7a-484e-b1b2-c346144af197.json
17.0,18.0,1.0,17.0,22,14.0,18.0,Agent,c9208cf9-bf7a-484e-b1b2-c346144af197.json
21.0,22.0,1.0,17.0,22,21.0,26.0,Customer,c9208cf9-bf7a-484e-b1b2-c346144af197.json
25.0,26.0,1.0,25.0,31,21.0,26.0,Agent,c9208cf9-bf7a-484e-b1b2-c346144af197.json
30.0,31.0,1.0,25.0,31,30.0,34.0,Customer,c9208cf9-bf7a-484e-b1b2-c346144af197.json
33.0,34.0,1.0,33.0,38,30.0,34.0,Agent,c9208cf9-bf7a-484e-b1b2-c346144af197.json
10.0,12.0,2.0,10.0,20,8.0,12.0,Agent,29489f77-b8e0-462c-9286-9216d59890f1.json
19.0,20.0,1.0,10.0,20,19.0,22.0,Customer,29489f77-b8e0-462c-9286-9216d59890f1.json
21.0,22.0,1.0,21.0,32,19.0,22.0,Agent,29489f77-b8e0-462c-9286-9216d59890f1.json
30.0,32.0,2.0,21.0,32,30.0,36.0,Customer,29489f77-b8e0-462c-9286-9216d59890f1.json
35.0,36.0,1.0,35.0,45,30.0,36.0,Agent,29489f77-b8e0-462c-9286-9216d59890f1.json
44.0,45.0,1.0,35.0,45,44.0,48.0,Customer,29489f77-b8e0-462c-9286-9216d59890f1.json
47.0,48.0,1.0,47.0,56,44.0,48.0,Agent,29489f77-b8e0-462c-9286-9216d59890f1.json
55.0,56.0,1.0,47.0,56,55.0,60.0,Customer,29489f77-b8e0-462c-9286-9216d59890f1.json
59.0,60.0,1.0,59.0,66,55.0,60.0,Agent,29489f77-b8e0-462c-9286-9216d59890f1.json
65.0,66.0,1.0,59.0,66,65.0,70.0,Customer,29489f77-b8e0-462c-9286-9216d59890f1.json
69.0,70.0,1.0,69.0,77,65.0,70.0,Agent,29489f77-b8e0-462c-9286-9216d59890f1.json
76.0,77.0,1.0,69.0,77,76.0,80.0,Customer,29489f77-b8e0-462c-9286-9216d59890f1.json
79.0,80.0,1.0,79.0,86,76.0,80.0,Agent,29489f77-b8e0-462c-9286-9216d59890f1.json
9.0,10.0,1.0,9.0,19,6.5,10.0,Agent,4905b25b-9ed7-4a76-b5f3-4a8bd7cdc50b.json
22.0,23.0,1.0,22.0,31,20.0,23.0,Agent,4905b25b-9ed7-4a76-b5f3-4a8bd7cdc50b.json
35.0,36.0,1.0,35.0,48,32.0,36.0,Agent,4905b25b-9ed7-4a76-b5f3-4a8bd7cdc50b.json
47.0,48.0,1.0,35.0,48,47.0,52.0,Customer,4905b25b-9ed7-4a76-b5f3-4a8bd7cdc50b.json
51.0,52.0,1.0,51.0,62,47.0,52.0,Agent,4905b25b-9ed7-4a76-b5f3-4a8bd7cdc50b.json
65.0,66.0,1.0,65.0,75,63.0,66.0,Agent,4905b25b-9ed7-4a76-b5f3-4a8bd7cdc50b.json
77.0,78.0,1.0,77.0,86,76.0,78.0,Agent,4905b25b-9ed7-4a76-b5f3-4a8bd7cdc50b.json
9.0,10.0,1.0,9.0,16,6.0,10.0,Agent,f263ceae-29ce-436c-8662-85b1216a638f.json
19.0,20.0,1.0,19.0,30,17.0,20.0,Agent,f263ceae-29ce-436c-8662-85b1216a638f.json
33.0,34.0,1.0,33.0,39,31.0,34.0,Agent,f263ceae-29ce-436c-8662-85b1216a638f.json
42.0,43.0,1.0,42.0,53,40.0,43.0,Agent,f263ceae-29ce-436c-8662-85b1216a638f.json
59.0,60.0,1.0,59.0,66,54.0,60.0,Agent,f263ceae-29ce-436c-8662-85b1216a638f.json
69.0,70.0,1.0,69.0,80,67.0,70.0,Agent,f263ceae-29ce-436c-8662-85b1216a638f.json
84.0,85.0,1.0,84.0,89,81.0,85.0,Agent,f263ceae-29ce-436c-8662-85b1216a638f.json
6.0,8.0,2.0,6.0,16,0.0,8.0,Agent,52823847-626b-4898-bbf9-1c7cd848c311.json
12.0,16.0,4.0,6.0,16,12.0,20.0,Customer,52823847-626b-4898-bbf9-1c7cd848c311.json
18.0,20.0,2.0,18.0,30,12.0,20.0,Agent,52823847-626b-4898-bbf9-1c7cd848c311.json
25.0,30.0,5.0,18.0,30,25.0,34.0,Customer,52823847-626b-4898-bbf9-1c7cd848c311.json
9.0,10.0,1.0,9.0,22,6.0,10.0,Agent,b2c32e46-fdac-420e-b2dd-3929ba661a89.json
26.0,27.0,1.0,26.0,33,23.0,27.0,Agent,b2c32e46-fdac-420e-b2dd-3929ba661a89.json
38.0,39.0,1.0,38.0,50,34.0,39.0,Agent,b2c32e46-fdac-420e-b2dd-3929ba661a89.json
57.0,58.0,1.0,57.0,66,51.0,58.0,Agent,b2c32e46-fdac-420e-b2dd-3929ba661a89.json
80.0,81.0,1.0,80.0,90,78.0,81.0,Agent,b2c32e46-fdac-420e-b2dd-3929ba661a89.json
11.0,12.0,1.0,11.0,18,8.5,12.0,Agent,ac0276ef-30d9-4421-8b3e-6886e1b9e508.json
20.0,21.0,1.0,20.0,29,18.5,21.0,Agent,ac0276ef-30d9-4421-8b3e-6886e1b9e508.json
34.0,35.0,1.0,34.0,42,30.0,35.0,Agent,ac0276ef-30d9-4421-8b3e-6886e1b9e508.json
41.5,42.0,0.5,34.0,42,41.5,45.0,Customer,ac0276ef-30d9-4421-8b3e-6886e1b9e508.json
44.0,45.0,1.0,44.0,52,41.5,45.0,Agent,ac0276ef-30d9-4421-8b3e-6886e1b9e508.json
11.0,12.5,1.5,11.0,20,9.2,12.5,Agent,928acb70-fa80-4532-a0c0-2234bf236e17.json
22.0,23.0,1.0,22.0,26,21.0,23.0,Agent,928acb70-fa80-4532-a0c0-2234bf236e17.json
30.0,31.0,1.0,30.0,42,27.0,31.0,Agent,928acb70-fa80-4532-a0c0-2234bf236e17.json
47.0,48.0,1.0,47.0,57,43.0,48.0,Agent,928acb70-fa80-4532-a0c0-2234bf236e17.json
62.0,63.0,1.0,62.0,70,58.0,63.0,Agent,928acb70-fa80-4532-a0c0-2234bf236e17.json
74.0,75.0,1.0,74.0,80,71.0,75.0,Agent,928acb70-fa80-4532-a0c0-2234bf236e17.json
9.0,10.0,1.0,9.0,18,6.0,10.0,Agent,e1e872ea-33c5-49c1-b6f6-8bc2166d77b0.json
21.0,22.0,1.0,21.0,28,19.0,22.0,Agent,e1e872ea-33c5-49c1-b6f6-8bc2166d77b0.json
31.0,32.0,1.0,31.0,40,29.0,32.0,Agent,e1e872ea-33c5-49c1-b6f6-8bc2166d77b0.json
43.0,44.0,1.0,43.0,52,41.0,44.0,Agent,e1e872ea-33c5-49c1-b6f6-8bc2166d77b0.json
56.0,57.0,1.0,56.0,63,53.0,57.0,Agent,e1e872ea-33c5-49c1-b6f6-8bc2166d77b0.json
65.0,66.0,1.0,65.0,75,64.0,66.0,Agent,e1e872ea-33c5-49c1-b6f6-8bc2166d77b0.json
12.0,13.0,1.0,12.0,20,8.0,13.0,Agent,0b6979e4-8c05-49e1-b7a7-94d85a627df5.json
24.0,25.0,1.0,24.0,33,21.0,25.0,Agent,0b6979e4-8c05-49e1-b7a7-94d85a627df5.json
32.0,33.0,1.0,24.0,33,32.0,36.0,Customer,0b6979e4-8c05-49e1-b7a7-94d85a627df5.json
35.0,36.0,1.0,35.0,44,32.0,36.0,Agent,0b6979e4-8c05-49e1-b7a7-94d85a627df5.json
43.0,44.0,1.0,35.0,44,43.0,49.0,Customer,0b6979e4-8c05-49e1-b7a7-94d85a627df5.json
48.0,49.0,1.0,48.0,57,43.0,49.0,Agent,0b6979e4-8c05-49e1-b7a7-94d85a627df5.json
56.0,57.0,1.0,48.0,57,56.0,59.0,Customer,0b6979e4-8c05-49e1-b7a7-94d85a627df5.json
58.0,59.0,1.0,58.0,66,56.0,59.0,Agent,0b6979e4-8c05-49e1-b7a7-94d85a627df5.json
65.0,66.0,1.0,58.0,66,65.0,68.0,Customer,0b6979e4-8c05-49e1-b7a7-94d85a627df5.json
11.0,12.0,1.0,11.0,22,7.5,12.0,Agent,a70624b3-d7ff-4afe-b4b6-a1a5cceccf13.json
24.0,25.0,1.0,24.0,30,23.0,25.0,Agent,a70624b3-d7ff-4afe-b4b6-a1a5cceccf13.json
33.0,34.0,1.0,33.0,46,31.0,34.0,Agent,a70624b3-d7ff-4afe-b4b6-a1a5cceccf13.json
53.0,54.0,1.0,53.0,63,47.0,54.0,Agent,a70624b3-d7ff-4afe-b4b6-a1a5cceccf13.json
66.0,67.0,1.0,66.0,75,64.0,67.0,Agent,a70624b3-d7ff-4afe-b4b6-a1a5cceccf13.json
5.0,8.0,3.0,5.0,15,0.0,8.0,Agent,3c328f04-6095-406a-aabe-f88bdcf2d125.json
10.0,15.0,5.0,5.0,15,10.0,18.0,Customer,3c328f04-6095-406a-aabe-f88bdcf2d125.json
15.0,18.0,3.0,15.0,25,10.0,18.0,Agent,3c328f04-6095-406a-aabe-f88bdcf2d125.json
23.0,25.0,2.0,15.0,25,23.0,30.0,Customer,3c328f04-6095-406a-aabe-f88bdcf2d125.json
11.0,12.0,1.0,11.0,20,7.0,12.0,Agent,8ae8018c-15b3-46f6-9713-f956505735ec.json
25.0,27.0,2.0,25.0,34,21.0,27.0,Agent,8ae8018c-15b3-46f6-9713-f956505735ec.json
42.0,43.0,1.0,42.0,53,35.0,43.0,Agent,8ae8018c-15b3-46f6-9713-f956505735ec.json
61.0,62.0,1.0,61.0,70,54.0,62.0,Agent,8ae8018c-15b3-46f6-9713-f956505735ec.json
77.0,78.0,1.0,77.0,87,71.0,78.0,Agent,8ae8018c-15b3-46f6-9713-f956505735ec.json
92.0,93.0,1.0,92.0,100,88.0,93.0,Agent,8ae8018c-15b3-46f6-9713-f956505735ec.json
10.0,11.0,1.0,10.0,20,6.5,11.0,Agent,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
19.0,20.0,1.0,10.0,20,19.0,24.0,Customer,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
23.0,24.0,1.0,23.0,32,19.0,24.0,Agent,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
31.0,32.0,1.0,23.0,32,31.0,37.0,Customer,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
36.0,37.0,1.0,36.0,47,31.0,37.0,Agent,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
46.0,47.0,1.0,36.0,47,46.0,51.0,Customer,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
50.0,51.0,1.0,50.0,60,46.0,51.0,Agent,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
59.0,60.0,1.0,50.0,60,59.0,64.0,Customer,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
63.0,64.0,1.0,63.0,73,59.0,64.0,Agent,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
72.0,73.0,1.0,63.0,73,72.0,76.0,Customer,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
75.0,76.0,1.0,75.0,82,72.0,76.0,Agent,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
81.0,82.0,1.0,75.0,82,81.0,85.0,Customer,584fd5cd-adaa-4315-bf67-ad56d02d135e.json
11.0,12.0,1.0,11.0,23,9.0,12.0,Agent,af38fcd1-31d5-4128-9dc3-d2b72ecb20c5.json
26.0,27.0,1.0,26.0,36,24.0,27.0,Agent,af38fcd1-31d5-4128-9dc3-d2b72ecb20c5.json
39.0,40.0,1.0,39.0,50,37.0,40.0,Agent,af38fcd1-31d5-4128-9dc3-d2b72ecb20c5.json
55.0,56.0,1.0,55.0,65,51.0,56.0,Agent,af38fcd1-31d5-4128-9dc3-d2b72ecb20c5.json
69.0,70.0,1.0,69.0,80,66.0,70.0,Agent,af38fcd1-31d5-4128-9dc3-d2b72ecb20c5.json
84.0,85.0,1.0,84.0,92,81.0,85.0,Agent,af38fcd1-31d5-4128-9dc3-d2b72ecb20c5.json
11.0,12.0,1.0,11.0,19,8.0,12.0,Agent,76e1c00c-bdcf-43c1-aee6-ea7dd7fa85fa.json
25.0,26.0,1.0,25.0,33,20.0,26.0,Agent,76e1c00c-bdcf-43c1-aee6-ea7dd7fa85fa.json
39.0,40.0,1.0,39.0,46,34.0,40.0,Agent,76e1c00c-bdcf-43c1-aee6-ea7dd7fa85fa.json
50.0,51.0,1.0,50.0,58,47.0,51.0,Agent,76e1c00c-bdcf-43c1-aee6-ea7dd7fa85fa.json
61.0,62.0,1.0,61.0,70,59.0,62.0,Agent,76e1c00c-bdcf-43c1-aee6-ea7dd7fa85fa.json
74.0,75.0,1.0,74.0,83,71.0,75.0,Agent,76e1c00c-bdcf-43c1-aee6-ea7dd7fa85fa.json
82.0,83.0,1.0,74.0,83,82.0,86.0,Customer,76e1c00c-bdcf-43c1-aee6-ea7dd7fa85fa.json
85.0,86.0,1.0,85.0,91,82.0,86.0,Agent,76e1c00c-bdcf-43c1-aee6-ea7dd7fa85fa.json
10.0,11.0,1.0,10.0,20,8.0,11.0,Agent,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
19.0,20.0,1.0,10.0,20,19.0,22.0,Customer,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
21.0,22.0,1.0,21.0,32,19.0,22.0,Agent,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
31.0,32.0,1.0,21.0,32,31.0,36.0,Customer,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
35.0,36.0,1.0,35.0,44,31.0,36.0,Agent,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
43.0,44.0,1.0,35.0,44,43.0,47.0,Customer,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
46.0,47.0,1.0,46.0,56,43.0,47.0,Agent,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
55.0,56.0,1.0,46.0,56,55.0,58.0,Customer,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
57.0,58.0,1.0,57.0,67,55.0,58.0,Agent,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
66.0,67.0,1.0,57.0,67,66.0,70.0,Customer,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
69.0,70.0,1.0,69.0,75,66.0,70.0,Agent,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
74.0,75.0,1.0,69.0,75,74.0,77.0,Customer,65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b.json
11.0,12.0,1.0,11.0,24,8.0,12.0,Agent,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
23.0,24.0,1.0,11.0,24,23.0,26.0,Customer,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
25.0,26.0,1.0,25.0,32,23.0,26.0,Agent,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
31.0,32.0,1.0,25.0,32,31.0,35.0,Customer,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
34.0,35.0,1.0,34.0,45,31.0,35.0,Agent,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
44.0,45.0,1.0,34.0,45,44.0,51.0,Customer,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
50.0,51.0,1.0,50.0,62,44.0,51.0,Agent,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
61.0,62.0,1.0,50.0,62,61.0,65.0,Customer,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
64.0,65.0,1.0,64.0,70,61.0,65.0,Agent,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
69.0,70.0,1.0,64.0,70,69.0,73.0,Customer,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
72.0,73.0,1.0,72.0,82,69.0,73.0,Agent,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
81.0,82.0,1.0,72.0,82,81.0,86.0,Customer,4ff9fec0-757f-4798-9dac-ce77b6cebe7c.json
10.0,11.0,1.0,10.0,18,8.0,11.0,Agent,0e2d1981-bd63-4fdd-a4ef-075732cbf26b.json
19.0,20.0,1.0,19.0,30,18.5,20.0,Agent,0e2d1981-bd63-4fdd-a4ef-075732cbf26b.json
34.0,35.0,1.0,34.0,44,31.0,35.0,Agent,0e2d1981-bd63-4fdd-a4ef-075732cbf26b.json
49.0,50.0,1.0,49.0,55,45.0,50.0,Agent,0e2d1981-bd63-4fdd-a4ef-075732cbf26b.json
59.0,60.0,1.0,59.0,69,56.0,60.0,Agent,0e2d1981-bd63-4fdd-a4ef-075732cbf26b.json
73.0,74.0,1.0,73.0,81,70.0,74.0,Agent,0e2d1981-bd63-4fdd-a4ef-075732cbf26b.json
86.0,87.0,1.0,86.0,92,82.0,87.0,Agent,0e2d1981-bd63-4fdd-a4ef-075732cbf26b.json
15.0,16.0,1.0,15.0,23,10.5,16.0,Agent,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
29.0,30.0,1.0,29.0,40,24.0,30.0,Agent,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
39.0,40.0,1.0,29.0,40,39.0,46.0,Customer,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
45.0,46.0,1.0,45.0,57,39.0,46.0,Agent,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
56.0,57.0,1.0,45.0,57,56.0,65.0,Customer,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
64.0,65.0,1.0,64.0,74,56.0,65.0,Agent,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
73.0,74.0,1.0,64.0,74,73.0,82.0,Customer,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
81.0,82.0,1.0,81.0,91,73.0,82.0,Agent,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
90.0,91.0,1.0,81.0,91,90.0,100.0,Customer,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
99.0,100.0,1.0,99.0,110,90.0,100.0,Agent,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
109.0,110.0,1.0,99.0,110,109.0,120.0,Customer,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
119.0,120.0,1.0,119.0,130,109.0,120.0,Agent,e0a8f9d2-92d6-4093-bb97-82182c6e850f.json
10.0,11.0,1.0,10.0,22,7.5,11.0,Agent,179f40ff-742d-4703-94c4-430f631e3f83.json
24.0,25.0,1.0,24.0,30,22.5,25.0,Agent,179f40ff-742d-4703-94c4-430f631e3f83.json
29.0,30.0,1.0,24.0,30,29.0,34.0,Customer,179f40ff-742d-4703-94c4-430f631e3f83.json
33.0,34.0,1.0,33.0,43,29.0,34.0,Agent,179f40ff-742d-4703-94c4-430f631e3f83.json
42.5,43.0,0.5,33.0,43,42.5,46.0,Customer,179f40ff-742d-4703-94c4-430f631e3f83.json
45.0,46.0,1.0,45.0,54,42.5,46.0,Agent,179f40ff-742d-4703-94c4-430f631e3f83.json
53.0,54.0,1.0,45.0,54,53.0,57.0,Customer,179f40ff-742d-4703-94c4-430f631e3f83.json
56.0,57.0,1.0,56.0,64,53.0,57.0,Agent,179f40ff-742d-4703-94c4-430f631e3f83.json
63.5,64.0,0.5,56.0,64,63.5,66.0,Customer,179f40ff-742d-4703-94c4-430f631e3f83.json
65.0,66.0,1.0,65.0,70,63.5,66.0,Agent,179f40ff-742d-4703-94c4-430f631e3f83.json
69.0,70.0,1.0,65.0,70,69.0,71.0,Customer,179f40ff-742d-4703-94c4-430f631e3f83.json
70.0,71.0,1.0,70.0,78,69.0,71.0,Agent,179f40ff-742d-4703-94c4-430f631e3f83.json
12.0,13.0,1.0,12.0,23,8.5,13.0,Agent,229439eb-043f-4267-b327-88838b642233.json
22.5,23.0,0.5,12.0,23,22.5,25.0,Customer,229439eb-043f-4267-b327-88838b642233.json
24.0,25.0,1.0,24.0,30,22.5,25.0,Agent,229439eb-043f-4267-b327-88838b642233.json
29.5,30.0,0.5,24.0,30,29.5,33.0,Customer,229439eb-043f-4267-b327-88838b642233.json
32.0,33.0,1.0,32.0,45,29.5,33.0,Agent,229439eb-043f-4267-b327-88838b642233.json
44.0,45.0,1.0,32.0,45,44.0,49.0,Customer,229439eb-043f-4267-b327-88838b642233.json
48.5,49.0,0.5,48.5,54,44.0,49.0,Agent,229439eb-043f-4267-b327-88838b642233.json
53.0,54.0,1.0,48.5,54,53.0,56.0,Customer,229439eb-043f-4267-b327-88838b642233.json
55.0,56.0,1.0,55.0,60,53.0,56.0,Agent,229439eb-043f-4267-b327-88838b642233.json
59.0,60.0,1.0,55.0,60,59.0,62.0,Customer,229439eb-043f-4267-b327-88838b642233.json
61.0,62.0,1.0,61.0,70,59.0,62.0,Agent,229439eb-043f-4267-b327-88838b642233.json
69.0,70.0,1.0,61.0,70,69.0,73.0,Customer,229439eb-043f-4267-b327-88838b642233.json
72.5,73.0,0.5,72.5,76,69.0,73.0,Agent,229439eb-043f-4267-b327-88838b642233.json
5.0,8.0,3.0,5.0,14,0.0,8.0,Agent,a9eab46a-0595-4f5a-9888-b3ae63b06f74.json
20.0,25.0,5.0,12.0,25,20.0,29.0,Customer,a9eab46a-0595-4f5a-9888-b3ae63b06f74.json
27.0,29.0,2.0,27.0,35,20.0,29.0,Agent,a9eab46a-0595-4f5a-9888-b3ae63b06f74.json
9.0,10.0,1.0,9.0,20,7.5,10.0,Agent,ebaf8b12-5d22-492c-b392-1b92872f7b69.json
22.0,23.0,1.0,22.0,29,20.5,23.0,Agent,ebaf8b12-5d22-492c-b392-1b92872f7b69.json
32.0,33.0,1.0,32.0,43,29.5,33.0,Agent,ebaf8b12-5d22-492c-b392-1b92872f7b69.json
47.0,48.0,1.0,47.0,56,43.5,48.0,Agent,ebaf8b12-5d22-492c-b392-1b92872f7b69.json
12.0,13.0,1.0,12.0,25,8.0,13.0,Agent,41415d92-c12f-478a-b747-4d94773c2011.json
28.0,29.0,1.0,28.0,34,26.0,29.0,Agent,41415d92-c12f-478a-b747-4d94773c2011.json
39.0,40.0,1.0,39.0,50,35.0,40.0,Agent,41415d92-c12f-478a-b747-4d94773c2011.json
55.0,56.0,1.0,55.0,62,51.0,56.0,Agent,41415d92-c12f-478a-b747-4d94773c2011.json
65.0,66.0,1.0,65.0,73,63.0,66.0,Agent,41415d92-c12f-478a-b747-4d94773c2011.json
76.0,77.0,1.0,76.0,80,74.0,77.0,Agent,41415d92-c12f-478a-b747-4d94773c2011.json
9.0,10.0,1.0,9.0,15,6.0,10.0,Agent,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
19.0,20.0,1.0,19.0,27,16.0,20.0,Agent,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
26.0,27.0,1.0,19.0,27,26.0,30.0,Customer,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
29.0,30.0,1.0,29.0,38,26.0,30.0,Agent,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
37.0,38.0,1.0,29.0,38,37.0,44.0,Customer,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
43.0,44.0,1.0,43.0,55,37.0,44.0,Agent,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
54.0,55.0,1.0,43.0,55,54.0,59.0,Customer,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
58.0,59.0,1.0,58.0,63,54.0,59.0,Agent,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
62.0,63.0,1.0,58.0,63,62.0,66.0,Customer,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
65.0,66.0,1.0,65.0,72,62.0,66.0,Agent,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
71.0,72.0,1.0,65.0,72,71.0,74.0,Customer,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
73.0,74.0,1.0,73.0,77,71.0,74.0,Agent,e1b7e07b-c906-40f4-9173-5bfbe32f040f.json
7.0,8.0,1.0,7.0,19,5.0,8.0,Agent,d81e9b6a-6c0c-4ad6-a83f-190e3731746f.json
18.0,19.0,1.0,7.0,19,18.0,21.0,Customer,d81e9b6a-6c0c-4ad6-a83f-190e3731746f.json
20.0,21.0,1.0,20.0,27,18.0,21.0,Agent,d81e9b6a-6c0c-4ad6-a83f-190e3731746f.json
26.0,27.0,1.0,20.0,27,26.0,30.0,Customer,d81e9b6a-6c0c-4ad6-a83f-190e3731746f.json
29.0,30.0,1.0,29.0,42,26.0,30.0,Agent,d81e9b6a-6c0c-4ad6-a83f-190e3731746f.json
41.0,42.0,1.0,29.0,42,41.0,44.0,Customer,d81e9b6a-6c0c-4ad6-a83f-190e3731746f.json
43.0,44.0,1.0,43.0,52,41.0,44.0,Agent,d81e9b6a-6c0c-4ad6-a83f-190e3731746f.json
51.0,52.0,1.0,43.0,52,51.0,54.0,Customer,d81e9b6a-6c0c-4ad6-a83f-190e3731746f.json
53.0,54.0,1.0,53.0,60,51.0,54.0,Agent,d81e9b6a-6c0c-4ad6-a83f-190e3731746f.json
59.0,60.0,1.0,53.0,60,59.0,61.0,Customer,d81e9b6a-6c0c-4ad6-a83f-190e3731746f.json
69.0,70.0,1.0,62.0,70,69.0,74.0,Customer,d81e9b6a-6c0c-4ad6-a83f-190e3731746f.json
7.0,8.0,1.0,7.0,16,0.0,8.0,Agent,e0f3d7f4-5b17-4f27-8826-b0378533c4e2.json
15.0,16.0,1.0,7.0,16,15.0,20.0,Customer,e0f3d7f4-5b17-4f27-8826-b0378533c4e2.json
18.0,20.0,2.0,18.0,26,15.0,20.0,Agent,e0f3d7f4-5b17-4f27-8826-b0378533c4e2.json
25.0,26.0,1.0,18.0,26,25.0,30.0,Customer,e0f3d7f4-5b17-4f27-8826-b0378533c4e2.json
6.5,7.0,0.5,0.0,7,6.5,12.0,Customer,972a9eec-e801-459f-9cfa-997f7c42ebad.json
11.0,12.0,1.0,11.0,24,6.5,12.0,Agent,972a9eec-e801-459f-9cfa-997f7c42ebad.json
23.0,24.0,1.0,11.0,24,23.0,29.0,Customer,972a9eec-e801-459f-9cfa-997f7c42ebad.json
28.0,29.0,1.0,28.0,40,23.0,29.0,Agent,972a9eec-e801-459f-9cfa-997f7c42ebad.json
39.0,40.0,1.0,28.0,40,39.0,44.0,Customer,972a9eec-e801-459f-9cfa-997f7c42ebad.json
43.0,44.0,1.0,43.0,56,39.0,44.0,Agent,972a9eec-e801-459f-9cfa-997f7c42ebad.json
55.0,56.0,1.0,43.0,56,55.0,59.0,Customer,972a9eec-e801-459f-9cfa-997f7c42ebad.json
58.0,59.0,1.0,58.0,68,55.0,59.0,Agent,972a9eec-e801-459f-9cfa-997f7c42ebad.json
67.0,68.0,1.0,58.0,68,67.0,73.0,Customer,972a9eec-e801-459f-9cfa-997f7c42ebad.json
72.0,73.0,1.0,72.0,85,67.0,73.0,Agent,972a9eec-e801-459f-9cfa-997f7c42ebad.json
